link,fighter_1,fighter_2,method,round,time,weight_class
http://www.ufcstats.com/fight-details/920b8aae22c04f13,Sam Alvey,Dylan Andrews,KO/TKO,1,2:16,Middleweight
http://www.ufcstats.com/fight-details/0f0473dde4b873ca,Louis Smolka,Richie Vaculik,KO/TKO,3,0:18,Flyweight
http://www.ufcstats.com/fight-details/681d77e5d5c0f0ee,Chris Clements,Vik Grujic,KO/TKO,1,3:06,Welterweight
http://www.ufcstats.com/fight-details/3a7d76e3c0b503c3,Daniel Kelly,Luke Zachrich,SUB,1,4:27,Middleweight
http://www.ufcstats.com/fight-details/c3d336f9aabc9fb6,Marcus Brimage,Jumabieke Tuerxun,KO/TKO,1,2:58,Bantamweight
http://www.ufcstats.com/fight-details/7099374e91f9283b,Jose Aldo,Chad Mendes,U-DEC,5,5:00,Featherweight
http://www.ufcstats.com/fight-details/06854105c3503075,Phil Davis,Glover Teixeira,U-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/2bfb60face19904d,Fabio Maldonado,Hans Stringer,KO/TKO,2,4:06,Light Heavyweight
http://www.ufcstats.com/fight-details/ffd3e3d37cba32da,Darren Elkins,Lucas Martins,S-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/852223ee1a2d0a74,Beneil Dariush,Diego Ferreira,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/d1b2ce8ee57307c0,Neil Magny,William Macario,KO/TKO,3,2:40,Welterweight
http://www.ufcstats.com/fight-details/502d7cb01921170f,Yan Cabral,Naoyuki Kotani,SUB,2,3:06,Lightweight
http://www.ufcstats.com/fight-details/a90fde18a088f99b,Wilson Reis,Scott Jorgensen,SUB,1,3:28,Flyweight
http://www.ufcstats.com/fight-details/432e57033ceecee0,Andre Fili,Felipe Arantes,U-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/2a44035824303dee,Gilbert Burns,Christos Giagos,SUB,1,4:57,Lightweight
http://www.ufcstats.com/fight-details/4cc9ef5e68009fd4,Anthony Rocco Martin,Fabricio Camoes,SUB,1,4:16,Lightweight
http://www.ufcstats.com/fight-details/64542fe846b9aea9,Rory MacDonald,Tarec Saffiedine,KO/TKO,3,1:28,Welterweight
http://www.ufcstats.com/fight-details/06fab49a307ff3d2,Raphael Assuncao,Bryan Caraway,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/20af0f55d226f320,Chad Laprise,Yosdenis Cedeno,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/7e25199be406dd7b,Elias Theodorou,Bruno Santos,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/5e07077e84fc45cd,Nordine Taleb,Li Jingliang,S-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/2d13778322a8af82,Mitch Gagnon,Roman Salazar,SUB,1,2:06,Bantamweight
http://www.ufcstats.com/fight-details/88933cf1edd83034,Daron Cruickshank,Anthony Njokuani,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/2d1f8ee74824f983,Olivier Aubin-Mercier,Jake Lindsey,SUB,2,3:22,Lightweight
http://www.ufcstats.com/fight-details/4e981b587c1012dd,Paul Felder,Jason Saggo,S-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/17bb1e62772ac5af,Chris Kelades,Paddy Holohan,U-DEC,3,5:00,Flyweight
http://www.ufcstats.com/fight-details/4664432c0d592411,Albert Tumenov,Matt Dwyer,KO/TKO,1,1:03,Welterweight
http://www.ufcstats.com/fight-details/1cad3dc6d7eccdfb,Pedro Munhoz,Jerrod Sanders,Overturned,1,0:39,Bantamweight
http://www.ufcstats.com/fight-details/da26301ae3e7a9b1,Rick Story,Gunnar Nelson,S-DEC,5,5:00,Welterweight
http://www.ufcstats.com/fight-details/ca16e203eb2bde60,Max Holloway,Akira Corassani,KO/TKO,1,3:11,Featherweight
http://www.ufcstats.com/fight-details/699a70c8fb3c0273,Jan Blachowicz,Ilir Latifi,KO/TKO,1,1:58,Light Heavyweight
http://www.ufcstats.com/fight-details/5ed0027812582ad9,Mike Wilkinson,Niklas Backstrom,KO/TKO,1,1:19,Featherweight
http://www.ufcstats.com/fight-details/5563d6de0b4c4d65,Magnus Cedenblad,Scott Askham,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/562d3261ca7bdf01,Nicholas Musoke,Alexander Yakovlev,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/24ac3d1bee1610ef,Dennis Siver,Charles Rosa,U-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/63e21ff20866b8fb,Cathal Pendred,Gasan Umalatov,S-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/6c62796d9b7e94a0,Krzysztof Jotko,Tor Troeng,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/23692b9936363da3,Mairbek Taisumov,Marcin Bandel,KO/TKO,1,1:01,Lightweight
http://www.ufcstats.com/fight-details/75a88258eb967e0c,Zubaira Tukhugov,Ernest Chavez,KO/TKO,1,4:21,Featherweight
http://www.ufcstats.com/fight-details/79c2461046e17eba,Demetrious Johnson,Chris Cariaso,SUB,2,2:29,Flyweight
http://www.ufcstats.com/fight-details/64eb4ae171613218,Donald Cerrone,Eddie Alvarez,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/6bcea00473e43a59,Conor McGregor,Dustin Poirier,KO/TKO,1,1:46,Featherweight
http://www.ufcstats.com/fight-details/3e3db8c37096c260,Yoel Romero,Tim Kennedy,KO/TKO,3,0:58,Middleweight
http://www.ufcstats.com/fight-details/b1b82605646eb850,Cat Zingano,Amanda Nunes,KO/TKO,3,1:21,Women's Bantamweight
http://www.ufcstats.com/fight-details/72656e864ca1c972,Dominick Cruz,Takeya Mizugaki,KO/TKO,1,1:01,Bantamweight
http://www.ufcstats.com/fight-details/65f4d4f44e6e73f7,Jorge Masvidal,James Krause,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/fceab09944a65840,Stephen Thompson,Patrick Cote,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/fc45644c62643c71,Brian Ebersole,John Howard,S-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/9c0721bd410e7a0e,Kevin Lee,Jon Tuck,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/a49706a6edb0c5c3,Manvel Gamburyan,Cody Gibson,SUB,2,4:56,Bantamweight
http://www.ufcstats.com/fight-details/ef3c1a2ac6510d26,Mark Hunt,Roy Nelson,KO/TKO,2,3:00,Heavyweight
http://www.ufcstats.com/fight-details/5ff0c4c6006f0873,Myles Jury,Takanori Gomi,KO/TKO,1,1:32,Lightweight
http://www.ufcstats.com/fight-details/1e797ccd275a98d0,Yoshihiro Akiyama,Amir Sadollah,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/36d9d7e331e6b589,Miesha Tate,Rin Nakai,U-DEC,3,5:00,Women's Bantamweight
http://www.ufcstats.com/fight-details/26cd506de4221057,Kiichi Kunimoto,Richard Walsh,S-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/c2a36e996bba3a4a,Kyoji Horiguchi,Jon Delos Reyes,KO/TKO,1,3:48,Flyweight
http://www.ufcstats.com/fight-details/b516beb27416e492,Masanori Kanehara,Alex Caceres,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/7690e946d9d81f51,Katsunori Kikuno,Sam Sicilia,SUB,2,1:38,Featherweight
http://www.ufcstats.com/fight-details/de2dad48d95305d7,Hyun Gyu Lim,Takenori Sato,KO/TKO,1,1:18,Welterweight
http://www.ufcstats.com/fight-details/a4398b9257a93d78,Kyung Ho Kang,Michinori Tanaka,S-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/3dd55cca2358a511,Johnny Case,Kazuki Tokudome,SUB,2,2:34,Lightweight
http://www.ufcstats.com/fight-details/284e05afc9479620,Maximo Blanco,Dan Hooker,U-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/61c9bbeb2806534b,Andrei Arlovski,Antonio Silva,KO/TKO,1,2:59,Heavyweight
http://www.ufcstats.com/fight-details/246f38c7855a6400,Gleison Tibau,Piotr Hallmann,S-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/72d2ab073f4120a4,Leonardo Santos,Efrain Escudero,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/033e4538b9014f91,Santiago Ponzinibbio,Wendell Oliveira Marques,KO/TKO,1,1:20,Welterweight
http://www.ufcstats.com/fight-details/36c2ce10809f17b3,Iuri Alcantara,Russell Doane,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/2798c746fe93502a,Jessica Andrade,Larissa Pacheco,SUB,1,4:33,Women's Bantamweight
http://www.ufcstats.com/fight-details/7580c93fec606442,Godofredo Pepey,Dashon Johnson,SUB,1,4:29,Featherweight
http://www.ufcstats.com/fight-details/ebb9eeac1faf73ed,George Sullivan,Igor Araujo,KO/TKO,2,2:31,Welterweight
http://www.ufcstats.com/fight-details/e79e3ee088b76d46,Francisco Trinaldo,Leandro Silva,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/972b0643185b2570,Sean Spencer,Paulo Thiago,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/6f19f24780c4f23f,Rani Yahya,Johnny Bedford,SUB,2,2:04,Bantamweight
http://www.ufcstats.com/fight-details/80faf0c138d20999,Jacare Souza,Gegard Mousasi,SUB,3,4:30,Middleweight
http://www.ufcstats.com/fight-details/1520290d28b75b53,Ben Rothwell,Alistair Overeem,KO/TKO,1,2:19,Heavyweight
http://www.ufcstats.com/fight-details/fd4d5685c2e207b5,Matt Mitrione,Derrick Lewis,KO/TKO,1,0:41,Heavyweight
http://www.ufcstats.com/fight-details/c9733393385105cb,Joe Lauzon,Michael Chiesa,KO/TKO,2,2:14,Lightweight
http://www.ufcstats.com/fight-details/839c8cd7b1a32c7c,John Moraga,Justin Scoggins,SUB,2,0:47,Flyweight
http://www.ufcstats.com/fight-details/1c980547431ddcef,Al Iaquinta,Rodrigo Damm,KO/TKO,3,2:26,Lightweight
http://www.ufcstats.com/fight-details/98e21492b6bc15d3,Rafael Natal,Chris Camozzi,S-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/603b0b1fa3ab8f20,Chris Beal,Tateki Matsuda,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/7ba4a04673307cc9,Chas Skelly,Sean Soriano,U-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/e8c16b26a4bfe163,TJ Dillashaw,Joe Soto,KO/TKO,5,2:20,Bantamweight
http://www.ufcstats.com/fight-details/ae0b5ab5bc4bb6a7,Tony Ferguson,Danny Castillo,S-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/8452ff5ae6316931,Bethe Correia,Shayna Baszler,KO/TKO,2,1:56,Women's Bantamweight
http://www.ufcstats.com/fight-details/1748b2b5aabe23a5,Diego Ferreira,Ramsey Nijem,KO/TKO,2,1:53,Lightweight
http://www.ufcstats.com/fight-details/7cfb05c08ec91525,Yancy Medeiros,Damon Jackson,SUB,2,1:54,Lightweight
http://www.ufcstats.com/fight-details/bd83e4a6f216230f,Derek Brunson,Lorenz Larkin,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/c303b8a07d0d06d2,Anthony Hamilton,Ruan Potts,KO/TKO,2,4:17,Heavyweight
http://www.ufcstats.com/fight-details/788c4bbf925cdf40,Chris Wade,Cain Carrizosa,SUB,1,1:12,Lightweight
http://www.ufcstats.com/fight-details/351532f2fe6804d1,Rafael Dos Anjos,Benson Henderson,KO/TKO,1,2:31,Lightweight
http://www.ufcstats.com/fight-details/c7765a3255701267,Jordan Mein,Mike Pyle,KO/TKO,1,1:12,Welterweight
http://www.ufcstats.com/fight-details/735ed861dee80d25,Thales Leites,Francis Carmont,KO/TKO,2,0:20,Middleweight
http://www.ufcstats.com/fight-details/56fbc2a376569c13,Max Holloway,Clay Collard,KO/TKO,3,3:47,Catch Weight
http://www.ufcstats.com/fight-details/20f0129fc4861674,James Vick,Valmir Lazaro,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/e8f6232d12d52b58,Chas Skelly,Tom Niinimaki,SUB,1,2:35,Featherweight
http://www.ufcstats.com/fight-details/954362efa4564d60,Neil Magny,Alex Garcia,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/53fe9da9fb8d4f88,Beneil Dariush,Anthony Rocco Martin,SUB,2,3:38,Lightweight
http://www.ufcstats.com/fight-details/b2867869d4eb98ce,Matt Hobar,Aaron Phillips,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/bb9c60bc6924f373,Ben Saunders,Chris Heatherly,SUB,1,2:18,Welterweight
http://www.ufcstats.com/fight-details/01be9ab42f1fd8e6,Wilson Reis,Joby Sanchez,U-DEC,3,5:00,Flyweight
http://www.ufcstats.com/fight-details/a57b9c636ac198be,Michael Bisping,Cung Le,KO/TKO,4,0:57,Middleweight
http://www.ufcstats.com/fight-details/7cde85d46dc0bebe,Tyron Woodley,Dong Hyun Kim,KO/TKO,1,1:01,Welterweight
http://www.ufcstats.com/fight-details/0067048aaa2aa2da,Zhang Lipeng,Brendan O'Reilly,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/2c417643d6de6f04,Guangyou Ning,Jianping Yang,U-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/2d323659e430bc92,Sai Wang,Danny Mitchell,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/d0ee52e17db605ab,Alberto Mina,Shinsho Anzai,KO/TKO,1,4:17,Welterweight
http://www.ufcstats.com/fight-details/e5cf527ed3963a0e,Yuta Sasaki,Roland Delorme,SUB,1,1:06,Bantamweight
http://www.ufcstats.com/fight-details/4de8b5898e1a23c8,Colby Covington,Anying Wang,KO/TKO,1,4:50,Welterweight
http://www.ufcstats.com/fight-details/fe1130f34dea28d8,Royston Wee,Yao Zhikui,S-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/63e4cd10ed47f1a8,Milana Dudieva,Elizabeth Phillips,S-DEC,3,5:00,Women's Bantamweight
http://www.ufcstats.com/fight-details/db209b782f35e0e6,Ryan Bader,Ovince Saint Preux,U-DEC,5,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/efa3f3c8945cad0a,Ross Pearson,Gray Maynard,KO/TKO,2,1:35,Lightweight
http://www.ufcstats.com/fight-details/852442b380088fa5,Tim Boetsch,Brad Tavares,KO/TKO,2,3:18,Middleweight
http://www.ufcstats.com/fight-details/5df4632f6238e612,Alan Jouban,Seth Baczynski,KO/TKO,1,4:23,Welterweight
http://www.ufcstats.com/fight-details/2573a9a722f238f4,Shawn Jordan,Jack May,KO/TKO,3,2:03,Heavyweight
http://www.ufcstats.com/fight-details/6989466d287b4a57,Thiago Tavares,Robert Peralta,SUB,1,4:27,Featherweight
http://www.ufcstats.com/fight-details/a0e4f43827aa81c4,Jussier Formiga,Zach Makovsky,U-DEC,3,5:00,Flyweight
http://www.ufcstats.com/fight-details/03ba4f9ba7c934ad,Sara McMann,Lauren Murphy,S-DEC,3,5:00,Women's Bantamweight
http://www.ufcstats.com/fight-details/49d8fc8e4aee9b51,Tom Watson,Sam Alvey,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/99dc6aa635a9cf98,Frankie Saenz,Nolan Ticman,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/677910683d0fd88b,Robbie Lawler,Matt Brown,U-DEC,5,5:00,Welterweight
http://www.ufcstats.com/fight-details/1f63949591ad61bd,Anthony Johnson,Rogerio Nogueira,KO/TKO,1,0:44,Light Heavyweight
http://www.ufcstats.com/fight-details/1258b6f1cb5eed64,Dennis Bermudez,Clay Guida,SUB,2,2:57,Featherweight
http://www.ufcstats.com/fight-details/23124e6f3e7aa37d,King Green,Josh Thomson,S-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/17dc833cda860933,Jorge Masvidal,Daron Cruickshank,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/2e23e7ab6217c034,Patrick Cummins,Kyle Kingsbury,U-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/35cdd5e50d30f26e,Tim Means,Hernani Perpetuo,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/fe6b45e7210bfa8e,Mike de la Torre,Brian Ortega,Overturned,1,1:39,Featherweight
http://www.ufcstats.com/fight-details/f9e672ec431fed3f,Tiago dos Santos e Silva,Akbarh Arreola,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/5da651d5867cbdfe,Gilbert Burns,Andreas Stahl,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/f29ba17d818d4fac,Joanna Jedrzejczyk,Juliana Lima,U-DEC,3,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/55b3724a98c0469c,Noad Lahat,Steven Siler,U-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/1e603e6aa6d1a750,Conor McGregor,Diego Brandao,KO/TKO,1,4:05,Featherweight
http://www.ufcstats.com/fight-details/ab3820fa9944bd22,Gunnar Nelson,Zak Cummings,SUB,2,4:48,Welterweight
http://www.ufcstats.com/fight-details/0836a9bdd8942bb3,Ian McCall,Brad Pickett,U-DEC,3,5:00,Flyweight
http://www.ufcstats.com/fight-details/611ccad0fc46ba51,Norman Parke,Naoyuki Kotani,KO/TKO,2,3:41,Lightweight
http://www.ufcstats.com/fight-details/85a58685504c63b4,Ilir Latifi,Chris Dempsey,KO/TKO,1,2:07,Light Heavyweight
http://www.ufcstats.com/fight-details/b2457e9da89967e2,Neil Seery,Phil Harris,U-DEC,3,5:00,Flyweight
http://www.ufcstats.com/fight-details/f3a970c83d8de1db,Cathal Pendred,Mike King,SUB,2,3:33,Middleweight
http://www.ufcstats.com/fight-details/c805552171b20b68,Trevor Smith,Tor Troeng,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/f6d6b660e1578744,Nikita Krylov,Cody Donovan,KO/TKO,1,4:57,Light Heavyweight
http://www.ufcstats.com/fight-details/e554e9910cb83d49,Paddy Holohan,Josh Sampo,SUB,1,3:06,Flyweight
http://www.ufcstats.com/fight-details/c8998aa536614a5a,Donald Cerrone,Jim Miller,KO/TKO,2,3:31,Lightweight
http://www.ufcstats.com/fight-details/4e7c06f8b2b8c24b,Edson Barboza,Evan Dunham,KO/TKO,1,3:06,Lightweight
http://www.ufcstats.com/fight-details/a822be2a017f329e,Rick Story,Leonardo Mafra,SUB,2,2:12,Welterweight
http://www.ufcstats.com/fight-details/c1bc2a42652f685c,Joe Proctor,Justin Salas,KO/TKO,2,3:27,Lightweight
http://www.ufcstats.com/fight-details/3c06557ddd86f8e8,John Lineker,Alptekin Ozkilic,KO/TKO,3,4:51,Flyweight
http://www.ufcstats.com/fight-details/0dff8509f6a861f1,Lucas Martins,Alex White,KO/TKO,3,2:08,Featherweight
http://www.ufcstats.com/fight-details/b0271fa12935bf88,Gleison Tibau,Pat Healy,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/9fc7fcbdb6587265,Leslie Smith,Jessamyn Duke,KO/TKO,1,2:24,Women's Bantamweight
http://www.ufcstats.com/fight-details/02a183fa803a33fe,Aljamain Sterling,Hugo Viana,KO/TKO,3,3:50,Bantamweight
http://www.ufcstats.com/fight-details/635ee9448fe2ddaf,Yosdenis Cedeno,Jerrod Sanders,KO/TKO,1,5:00,Lightweight
http://www.ufcstats.com/fight-details/5c30f6535a08d598,Claudia Gadelha,Tina Lahdemaki,U-DEC,3,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/bdcb43bf1daa790b,Frankie Edgar,BJ Penn,KO/TKO,3,4:16,Featherweight
http://www.ufcstats.com/fight-details/8c5785de472dd9b2,Corey Anderson,Matt Van Buren,KO/TKO,1,1:01,Light Heavyweight
http://www.ufcstats.com/fight-details/14a59abb3160ddaa,Eddie Gordon,Dhiego Lima,KO/TKO,1,1:11,Middleweight
http://www.ufcstats.com/fight-details/e7081f3a0a982f9d,Derrick Lewis,Guto Inocente,KO/TKO,1,3:30,Heavyweight
http://www.ufcstats.com/fight-details/de17a01ce8a0c654,Dustin Ortiz,Justin Scoggins,S-DEC,3,5:00,Flyweight
http://www.ufcstats.com/fight-details/94371d1af8aab471,Kevin Lee,Jesse Ronson,S-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/8fd355e482806ca7,Leandro Issa,Jumabieke Tuerxun,SUB,3,3:49,Bantamweight
http://www.ufcstats.com/fight-details/2f91307892d163ce,Adriano Martins,Juan Manuel Puig,KO/TKO,1,2:21,Lightweight
http://www.ufcstats.com/fight-details/1117f90ee81e0bbf,Patrick Walsh,Daniel Spohn,U-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/e7318f41bce58b8c,Sarah Moras,Alexis Dufresne,U-DEC,3,5:00,Catch Weight
http://www.ufcstats.com/fight-details/a6245f48fc60bc6a,Robert Drysdale,Keith Berish,Overturned,1,2:03,Light Heavyweight
http://www.ufcstats.com/fight-details/f966ed41316504b9,Chris Weidman,Lyoto Machida,U-DEC,5,5:00,Middleweight
http://www.ufcstats.com/fight-details/5da7d95051699adb,Ronda Rousey,Alexis Davis,KO/TKO,1,0:16,Women's Bantamweight
http://www.ufcstats.com/fight-details/f560035058bdb18b,Uriah Hall,Thiago Santos,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/9cba1f0cdf10a8e5,Russell Doane,Marcus Brimage,S-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/27c34f7a7e1c4d67,Urijah Faber,Alex Caceres,SUB,3,1:09,Bantamweight
http://www.ufcstats.com/fight-details/f206143bb9347444,Kenny Robertson,Ildemar Alcantara,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/2e8058fb2344ae3f,Bruno Santos,Chris Camozzi,S-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/c576e311ea337a32,Rob Font,George Roop,KO/TKO,1,2:19,Bantamweight
http://www.ufcstats.com/fight-details/6445b14dbd24ac25,Luke Zachrich,Guilherme Vasconcelos,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/629655f9b898810d,Kevin Casey,Bubba Bush,Overturned,1,1:01,Middleweight
http://www.ufcstats.com/fight-details/46cfb41b00cb5ad8,Cub Swanson,Jeremy Stephens,U-DEC,5,5:00,Featherweight
http://www.ufcstats.com/fight-details/0dab467898de22c6,Kelvin Gastelum,Nicholas Musoke,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/12bf24fa110513d0,Cezar Ferreira,Andrew Craig,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/2c8d1f5bb73a812b,Ricardo Lamas,Hacran Dias,U-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/7d26a6b4b6845e1b,Clint Hester,Antonio Braga Neto,S-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/9afda67fdb4d7c07,Joe Ellenberger,James Moontasri,S-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/cbf36e02c68e7719,Diego Ferreira,Colton Smith,SUB,1,0:38,Lightweight
http://www.ufcstats.com/fight-details/4eae10815ebe78e3,Cody Gibson,Johnny Bedford,KO/TKO,1,0:38,Bantamweight
http://www.ufcstats.com/fight-details/47cabf79c3340581,Marcelo Guimaraes,Andy Enz,S-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/f3fb4be38377e1e9,Ray Borg,Shane Howell,SUB,1,2:17,Flyweight
http://www.ufcstats.com/fight-details/612333aaff795989,Aleksei Oleinik,Anthony Hamilton,SUB,1,2:18,Heavyweight
http://www.ufcstats.com/fight-details/bfcabf1ab823942f,Nate Marquardt,James Te Huna,SUB,1,4:34,Middleweight
http://www.ufcstats.com/fight-details/7962611f2adbacc0,Jared Rosholt,Soa Palelei,U-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/a4759c52378f9d1a,Charles Oliveira,Hatsu Hioki,SUB,2,4:32,Featherweight
http://www.ufcstats.com/fight-details/1f65f03f1225e061,Robert Whittaker,Mike Rhodes,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/70e49c90d012de66,Jake Matthews,Dashon Johnson,SUB,3,3:16,Lightweight
http://www.ufcstats.com/fight-details/2977a9b5c30d89c1,Richie Vaculik,Roldan Sangcha'an,U-DEC,3,5:00,Flyweight
